Symbol,Name,Sector,Industry
ARWR,"Arrowhead Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
TARA,"ArTara Therapeutics, Inc. ",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ASND,Ascendis Pharma A/S,Health Care,Major Pharmaceuticals
ASMB,"Assembly Biosciences, Inc.",Health Care,Major Pharmaceuticals
ASRT,"Assertio Therapeutics, Inc.",Health Care,Major Pharmaceuticals
AZN,Astrazeneca PLC,Health Care,Major Pharmaceuticals
ATRA,"Atara Biotherapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ATHX,"Athersys, Inc.",Health Care,Major Pharmaceuticals
ATOS,"Atossa Therapeutics, Inc.",Health Care,Major Pharmaceuticals
ATRC,"AtriCure, Inc.",Health Care,Medical/Dental Instruments
ATRI,Atrion Corporation,Health Care,Medical/Dental Instruments
AUPH,Aurinia Pharmaceuticals Inc,Health Care,Major Pharmaceuticals
EARS,Auris Medical Holding Ltd.,Health Care,Major Pharmaceuticals
AVDL,Avadel Pharmaceuticals plc,Health Care,Major Pharmaceuticals
AVNS,"Avanos Medical, Inc.",Health Care,Industrial Specialties
AVEO,"AVEO Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
CDMO,"Avid Bioservices, Inc.",Health Care,Major Pharmaceuticals
CDMOP,"Avid Bioservices, Inc.",Health Care,Major Pharmaceuticals
AVGR,"Avinger, Inc.",Health Care,Medical/Dental Instruments
AXGN,"AxoGen, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
AYTU,"Aytu BioScience, Inc.",Health Care,Major Pharmaceuticals
BHC,Bausch Health Companies Inc.,Health Care,Major Pharmaceuticals
BAX,Baxter International Inc.,Health Care,Medical/Dental Instruments
BDX,"Becton, Dickinson and Company",Health Care,Medical/Dental Instruments
BLCM,"Bellicum Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
BLU,BELLUS Health Inc.,Health Care,Major Pharmaceuticals
BNTC,Benitec Biopharma Limited,Health Care,Major Pharmaceuticals
BASI,"Bioanalytical Systems, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
BCDA,"BioCardia, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BIOC,"Biocept, Inc.",Health Care,Medical Specialities
BCRX,"BioCryst Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BDSI,"BioDelivery Sciences International, Inc.",Health Care,Major Pharmaceuticals
BIIB,Biogen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BIOL,"Biolase, Inc.",Health Care,Medical/Dental Instruments
BLFS,"BioLife Solutions, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BLRX,BioLineRx Ltd.,Health Care,Major Pharmaceuticals
BMRN,BioMarin Pharmaceutical Inc.,Health Care,Major Pharmaceuticals
BMRA,"Biomerica, Inc.",Health Care,Medical/Dental Instruments
BPTH,"Bio-Path Holdings, Inc.",Health Care,Major Pharmaceuticals
BPMX,BioPharmX Corporation,Health Care,Major Pharmaceuticals
BSGM,"BioSig Technologies, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BSTC,BioSpecifics Technologies Corp,Health Care,Major Pharmaceuticals
TECH,Bio-Techne Corp,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BEAT,"BioTelemetry, Inc.",Health Care,Medical Specialities
BLUE,"bluebird bio, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BSX,Boston Scientific Corporation,Health Care,Medical/Dental Instruments
BCLI,Brainstorm Cell Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BBI,"Brickell Biotech, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BMY,Bristol-Myers Squibb Company,Health Care,Major Pharmaceuticals
BKD,Brookdale Senior Living Inc.,Health Care,Hospital/Nursing Management
CLBS,"Caladrius Biosciences, Inc.",Health Care,Misc Health and Biotechnology Services
CALA,"Calithera Biosciences, Inc.",Health Care,Major Pharmaceuticals
CGIX,"Cancer Genetics, Inc.",Health Care,Medical Specialities
CANF,Can-Fite Biopharma Ltd,Health Care,Major Pharmaceuticals
CMD,Cantel Medical Corp.,Health Care,Medical/Dental Instruments
CSU,Capital Senior Living Corporation,Health Care,Hospital/Nursing Management
CAPR,"Capricor Therapeutics, Inc.",Health Care,Major Pharmaceuticals
CARA,"Cara Therapeutics, Inc.",Health Care,Major Pharmaceuticals
CAH,"Cardinal Health, Inc.",Health Care,Other Pharmaceuticals
CSII,"Cardiovascular Systems, Inc.",Health Care,Medical/Dental Instruments
CDNA,"CareDx, Inc.",Health Care,Medical Specialities
CASI,"CASI Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SAVA,"Cassava Sciences, Inc.",Health Care,Major Pharmaceuticals
CTLT,"Catalent, Inc.",Health Care,Major Pharmaceuticals
CBIO,"Catalyst Biosciences, Inc. ",Health Care,Major Pharmaceuticals
CPRX,"Catalyst Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
CATS,"Catasys, Inc.",Health Care,Misc Health and Biotechnology Services
CLDX,"Celldex Therapeutics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
CLRB,"Cellectar Biosciences, Inc.",Health Care,Major Pharmaceuticals
CBMG,"Cellular Biomedicine Group, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CVM,Cel-Sci Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CLSN,Celsion Corporation,Health Care,Major Pharmaceuticals
CNC,Centene Corporation,Health Care,Medical Specialities
CERS,Cerus Corporation,Health Care,Medical/Dental Instruments
CSBR,"Champions Oncology, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CRL,"Charles River Laboratories International, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
CEMI,"Chembio Diagnostics, Inc.",Health Care,Major Pharmaceuticals
CHE,Chemed Corp.,Health Care,Medical/Nursing Services
CCXI,"ChemoCentryx, Inc.",Health Care,Major Pharmaceuticals
CHFS,"CHF Solutions, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CMRX,"Chimerix, Inc.",Health Care,Major Pharmaceuticals
CBPO,"China Biologic Products Holdings, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CJJD,"China Jo-Jo Drugstores, Inc.",Health Care,Medical/Nursing Services
CPHI,"China Pharma Holdings, Inc.",Health Care,Major Pharmaceuticals
CI,Cigna Corporation,Health Care,Medical Specialities
CTXR,"Citius Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
CBLI,"Cleveland BioLabs, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
CLVS,"Clovis Oncology, Inc.",Health Care,Major Pharmaceuticals
COCP,"Cocrystal Pharma, Inc.",Health Care,Major Pharmaceuticals
CWBR,"CohBar, Inc.",Health Care,Major Pharmaceuticals
CHRS,"Coherus BioSciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CYH,"Community Health Systems, Inc.",Health Care,Hospital/Nursing Management
CGEN,Compugen Ltd.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CNAT,Conatus Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
CNCE,"Concert Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
CCM,Concord Medical Services Holdings Limited,Health Care,Medical/Nursing Services
CNMD,CONMED Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CFRX,ContraFect Corporation,Health Care,Major Pharmaceuticals
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Health Care,Major Pharmaceuticals
CORT,Corcept Therapeutics Incorporated,Health Care,Major Pharmaceuticals
CRMD,CorMedix Inc.,Health Care,Major Pharmaceuticals
CORV,Correvio Pharma Corp.,Health Care,Major Pharmaceuticals
CRHM,CRH Medical Corporation,Health Care,Medical/Nursing Services
CRY,"CryoLife, Inc.",Health Care,Medical/Dental Instruments
CYRX,"CryoPort, Inc.",Health Care,Major Pharmaceuticals
CTIC,CTI BioPharma Corp.,Health Care,Major Pharmaceuticals
CPIX,Cumberland Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
CRIS,"Curis, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CUTR,"Cutera, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
CVS,CVS Health Corporation,Health Care,Medical/Nursing Services
CYCC,"Cyclacel Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
CYCCP,"Cyclacel Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
CBAY,CymaBay Therapeutics Inc.,Health Care,Major Pharmaceuticals
CYTK,"Cytokinetics, Incorporated",Health Care,Major Pharmaceuticals
CTSO,Cytosorbents Corporation,Health Care,Medical/Dental Instruments
DARE,"Dare Bioscience, Inc.",Health Care,Major Pharmaceuticals
DRIO,DarioHealth Corp.,Health Care,Medical/Dental Instruments
DVA,DaVita Inc.,Health Care,Misc Health and Biotechnology Services
DXR,Daxor Corporation,Health Care,Medical/Dental Instruments
DBVT,DBV Technologies S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
DMPI,"DelMar Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
XRAY,DENTSPLY SIRONA Inc.,Health Care,Medical/Dental Instruments
DERM,"Dermira, Inc.",Health Care,Major Pharmaceuticals
DXCM,"DexCom, Inc.",Health Care,Medical/Dental Instruments
DMAC,DiaMedica Therapeutics Inc.,Health Care,Major Pharmaceuticals
DRNA,"Dicerna Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
DFFN,Diffusion Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
DRAD,Digirad Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
RDY,Dr. Reddy&#39;s Laboratories Ltd,Health Care,Major Pharmaceuticals
DRRX,DURECT Corporation,Health Care,Major Pharmaceuticals
DYAI,"Dyadic International, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
DYNT,Dynatronics Corporation,Health Care,Medical/Dental Instruments
DVAX,Dynavax Technologies Corporation,Health Care,Major Pharmaceuticals
EGRX,"Eagle Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
EDAP,EDAP TMS S.A.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
EDSA,"Edesa Biotech, Inc.",Health Care,Major Pharmaceuticals
EW,Edwards Lifesciences Corporation,Health Care,Industrial Specialties
EIGR,"Eiger BioPharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ELMD,"Electromed, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
LLY,Eli Lilly and Company,Health Care,Major Pharmaceuticals
ELOX,"Eloxx Pharmaceuticals, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
EBS,"Emergent Biosolutions, Inc.",Health Care,Major Pharmaceuticals
ENTA,"Enanta Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
EHC,Encompass Health Corporation,Health Care,Hospital/Nursing Management
ENDP,Endo International plc,Health Care,Major Pharmaceuticals
ELGX,"Endologix, Inc.",Health Care,Medical/Dental Instruments
ENLV,Enlivex Therapeutics Ltd.,Health Care,Major Pharmaceuticals
ENZ,"Enzo Biochem, Inc.",Health Care,Medical Specialities
EPZM,"Epizyme, Inc.",Health Care,Major Pharmaceuticals
EQ,"Equillium, Inc.",Health Care,Major Pharmaceuticals
ESPR,"Esperion Therapeutics, Inc.",Health Care,Major Pharmaceuticals
EVFM,"Evofem Biosciences, Inc.",Health Care,Major Pharmaceuticals
EVOK,"Evoke Pharma, Inc.",Health Care,Major Pharmaceuticals
EXAS,Exact Sciences Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch
EXEL,"Exelixis, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
FATE,"Fate Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
FGEN,"FibroGen, Inc",Health Care,Major Pharmaceuticals
FPRX,"Five Prime Therapeutics, Inc.",Health Care,Major Pharmaceuticals
FVE,Five Star Senior Living Inc.,Health Care,Hospital/Nursing Management
FLXN,"Flexion Therapeutics, Inc.",Health Care,Major Pharmaceuticals
FONR,Fonar Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
FBIO,"Fortress Biotech, Inc.",Health Care,Major Pharmaceuticals
FWP,Forward Pharma A/S,Health Care,Major Pharmaceuticals
FMS,Fresenius Medical Care Corporation,Health Care,Misc Health and Biotechnology Services
GLPG,Galapagos NV,Health Care,Major Pharmaceuticals
GALT,Galectin Therapeutics Inc.,Health Care,Major Pharmaceuticals
GLMD,Galmed Pharmaceuticals Ltd.,Health Care,Major Pharmaceuticals
GENE,Genetic Technologies Ltd,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GMAB,Genmab A/S,Health Care,Major Pharmaceuticals
GNMK,"GenMark Diagnostics, Inc.",Health Care,Medical/Dental Instruments
GNCA,"Genocea Biosciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GERN,Geron Corporation,Health Care,Major Pharmaceuticals
GILD,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GSK,GlaxoSmithKline PLC,Health Care,Major Pharmaceuticals
GBT,"Global Blood Therapeutics, Inc.",Health Care,Major Pharmaceuticals
GMED,"Globus Medical, Inc.",Health Care,Medical/Dental Instruments
GLYC,"GlycoMimetics, Inc.",Health Care,Major Pharmaceuticals
GRFS,"Grifols, S.A.",Health Care,Major Pharmaceuticals
GWPH,GW Pharmaceuticals Plc,Health Care,Major Pharmaceuticals
HAE,Haemonetics Corporation,Health Care,Medical/Dental Instruments
HALO,"Halozyme Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HNGR,"Hanger, Inc.",Health Care,Medical Specialities
HROW,"Harrow Health, Inc.",Health Care,Major Pharmaceuticals
HCA,"HCA Healthcare, Inc.",Health Care,Hospital/Nursing Management
HCSG,"Healthcare Services Group, Inc.",Health Care,Hospital/Nursing Management
HTBX,"Heat Biologics, Inc.",Health Care,Major Pharmaceuticals
HSDT,"Helius Medical Technologies, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
AIM,"Hemispherx BioPharma, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HSIC,"Henry Schein, Inc.",Health Care,Medical Specialities
HEPA,"Hepion Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
HLF,Herbalife Nutrition Ltd.,Health Care,Other Pharmaceuticals
HRTX,"Heron Therapeutics, Inc.  ",Health Care,Major Pharmaceuticals
HSKA,Heska Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
HRC,Hill-Rom Holdings Inc,Health Care,Medical/Dental Instruments
HOLX,"Hologic, Inc.",Health Care,Medical Electronics
HZNP,Horizon Therapeutics Public Limited Company,Health Care,Major Pharmaceuticals
HUM,Humana Inc.,Health Care,Medical Specialities
IBIO,"iBio, Inc.",Health Care,Major Pharmaceuticals
ICAD,icad inc.,Health Care,Medical/Dental Instruments
ICLR,ICON plc,Health Care,Biotechnology: Commercial Physical & Biological Resarch
ICUI,"ICU Medical, Inc.",Health Care,Medical/Dental Instruments
IDRA,"Idera Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IDXX,"IDEXX Laboratories, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ICCC,ImmuCell Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
IMUX,"Immunic, Inc. ",Health Care,Major Pharmaceuticals
IMGN,"ImmunoGen, Inc.",Health Care,Major Pharmaceuticals
IMMU,"Immunomedics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
IMMP,Immutep Limited,Health Care,Major Pharmaceuticals
IMV,IMV Inc.,Health Care,Major Pharmaceuticals
INCY,Incyte Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch
INFI,"Infinity Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
INFU,"InfuSystems Holdings, Inc.",Health Care,Medical/Dental Instruments
INVA,"Innoviva, Inc.",Health Care,Major Pharmaceuticals
INGN,"Inogen, Inc",Health Care,Industrial Specialties
INO,"Inovio Pharmaceuticals, Inc.",Health Care,Medical/Dental Instruments
INSM,"Insmed, Inc.",Health Care,Major Pharmaceuticals
NSPR,InspireMD Inc.,Health Care,Medical/Dental Instruments
PODD,Insulet Corporation,Health Care,Medical/Dental Instruments
IART,Integra LifeSciences Holdings Corporation,Health Care,Medical/Dental Instruments
ICPT,"Intercept Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
IDXG,"Interpace Biosciences, Inc.",Health Care,Medical/Dental Instruments
XENT,"Intersect ENT, Inc.",Health Care,Medical/Dental Instruments
ITCI,Intra-Cellular Therapies Inc.,Health Care,Major Pharmaceuticals
ISRG,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties
IVC,Invacare Corporation,Health Care,Industrial Specialties
NVIV,InVivo Therapeutics Holdings Corp.,Health Care,Medical/Dental Instruments
IONS,"Ionis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
IOVA,"Iovance Biotherapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IQV,"IQVIA Holdings, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
IRMD,iRadimed Corporation,Health Care,Medical/Dental Instruments
IRIX,IRIDEX Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
IRWD,"Ironwood Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
ISR,"IsoRay, Inc.",Health Care,Medical/Dental Instruments
ISEE,"IVERIC bio, Inc.",Health Care,Major Pharmaceuticals
JAZZ,Jazz Pharmaceuticals plc,Health Care,Major Pharmaceuticals
JNJ,Johnson & Johnson,Health Care,Major Pharmaceuticals
KMDA,Kamada Ltd.,Health Care,Major Pharmaceuticals
KPTI,Karyopharm Therapeutics Inc.,Health Care,Major Pharmaceuticals
KZIA,Kazia Therapeutics Limited,Health Care,Major Pharmaceuticals
KIN,"Kindred Biosciences, Inc.",Health Care,Major Pharmaceuticals
LJPC,La Jolla Pharmaceutical Company,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
LH,Laboratory Corporation of America Holdings,Health Care,Medical Specialities
LAKE,"Lakeland Industries, Inc.",Health Care,Industrial Specialties
LCI,Lannett Co Inc,Health Care,Major Pharmaceuticals
LMAT,"LeMaitre Vascular, Inc.",Health Care,Medical/Dental Instruments
LXRX,"Lexicon Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
LHCG,LHC Group,Health Care,Medical/Nursing Services
LLIT,Lianluo Smart Limited,Health Care,Medical/Dental Instruments
LFVN,Lifevantage Corporation,Health Care,Major Pharmaceuticals
LGND,Ligand Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals
LMNL,Liminal BioSciences Inc.,Health Care,Major Pharmaceuticals
LCTX,"Lineage Cell Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
LPCN,Lipocine Inc.,Health Care,Major Pharmaceuticals
LMNX,Luminex Corporation,Health Care,Medical/Dental Instruments
LUNA,Luna Innovations Incorporated,Health Care,Biotechnology: Commercial Physical & Biological Resarch
MGNX,"MacroGenics, Inc.",Health Care,Major Pharmaceuticals
MDGL,"Madrigal Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
MGLN,"Magellan Health, Inc.",Health Care,Hospital/Nursing Management
MNK,Mallinckrodt plc,Health Care,Major Pharmaceuticals
MNKD,MannKind Corporation,Health Care,Major Pharmaceuticals
MRNS,"Marinus Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
MRKR,"Marker Therapeutics, Inc.",Health Care,Major Pharmaceuticals
MASI,Masimo Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MTNB,"Matinas Biopharma Holdings, Inc.",Health Care,Major Pharmaceuticals
MCK,McKesson Corporation,Health Care,Other Pharmaceuticals
MNOV,"MediciNova, Inc.",Health Care,Major Pharmaceuticals
MD,"Mednax, Inc",Health Care,Hospital/Nursing Management
MDT,Medtronic plc,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MEIP,"MEI Pharma, Inc.",Health Care,Major Pharmaceuticals
MRK,"Merck & Company, Inc.",Health Care,Major Pharmaceuticals
VIVO,Meridian Bioscience Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
MMSI,"Merit Medical Systems, Inc.",Health Care,Medical/Dental Instruments
MACK,"Merrimack Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
MESO,Mesoblast Limited,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MBOT,Microbot Medical Inc. ,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MICR,"Micron Solutions, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MLSS,"Milestone Scientific, Inc.",Health Care,Industrial Specialties
MLND,"Millendo Therapeutics, Inc. ",Health Care,Major Pharmaceuticals
NERV,"Minerva Neurosciences, Inc",Health Care,Major Pharmaceuticals
MGEN,"Miragen Therapeutics, Inc.",Health Care,Medical Specialities
MRTX,"Mirati Therapeutics, Inc.",Health Care,Major Pharmaceuticals
MTEM,"Molecular Templates, Inc.",Health Care,Major Pharmaceuticals
MOH,Molina Healthcare Inc,Health Care,Medical Specialities
MNTA,"Momenta Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MRIC,"MRI Interventions, Inc.",Health Care,Medical/Dental Instruments
MSA,MSA Safety Incorporporated,Health Care,Industrial Specialties
MYL,Mylan N.V.,Health Care,Major Pharmaceuticals
MYOS,MYOS RENS Technology Inc.,Health Care,Major Pharmaceuticals
MYGN,"Myriad Genetics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NSTG,"NanoString Technologies, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NNVC,"NanoViricides, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
NK,"NantKwest, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NHC,National HealthCare Corporation,Health Care,Hospital/Nursing Management
NRC,National Research Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch
NATR,"Nature&#39;s Sunshine Products, Inc.",Health Care,Major Pharmaceuticals
NTUS,Natus Medical Incorporated,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NAVB,"Navidea Biopharmaceuticals, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NKTR,Nektar Therapeutics,Health Care,Major Pharmaceuticals
NMRD,Nemaura Medical Inc.,Health Care,Medical/Dental Instruments
NEOG,Neogen Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NEO,"NeoGenomics, Inc.",Health Care,Precision Instruments
NLTX,"Neoleukin Therapeutics, Inc.",Health Care,Major Pharmaceuticals
NVCN,Neovasc Inc.,Health Care,Medical/Dental Instruments
NEPH,"Nephros, Inc.",Health Care,Medical/Dental Instruments
NEPT,Neptune Wellness Solutions Inc.,Health Care,Major Pharmaceuticals
NBSE,"NeuBase Therapeutics, Inc. ",Health Care,Major Pharmaceuticals
NBIX,"Neurocrine Biosciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NURO,"NeuroMetrix, Inc.",Health Care,Medical/Dental Instruments
NTRP,"Neurotrope, Inc.",Health Care,Major Pharmaceuticals
NVRO,Nevro Corp.,Health Care,Medical/Dental Instruments
NLNK,NewLink Genetics Corporation,Health Care,Major Pharmaceuticals
NGM,"NGM Biopharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
NBY,"NovaBay Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
NVS,Novartis AG,Health Care,Major Pharmaceuticals
NVAX,"Novavax, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NVO,Novo Nordisk A/S,Health Care,Major Pharmaceuticals
NVUS,"Novus Therapeutics, Inc.",Health Care,Major Pharmaceuticals
NUS,"Nu Skin Enterprises, Inc.",Health Care,Other Pharmaceuticals
NUVA,"NuVasive, Inc.",Health Care,Medical/Dental Instruments
NYMX,Nymox Pharmaceutical Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
OCGN,"Ocugen, Inc.",Health Care,Industrial Specialties
OCUL,"Ocular Therapeutix, Inc.",Health Care,Major Pharmaceuticals
OMER,Omeros Corporation,Health Care,Major Pharmaceuticals
ONCY,Oncolytics Biotech Inc.,Health Care,Major Pharmaceuticals
ONTX,"Onconova Therapeutics, Inc.",Health Care,Major Pharmaceuticals
ONCS,OncoSec Medical Incorporated,Health Care,Major Pharmaceuticals
ONCT,"Oncternal Therapeutics, Inc. ",Health Care,Major Pharmaceuticals
OPK,"Opko Health, Inc.",Health Care,Major Pharmaceuticals
OPCH,"Option Care Health, Inc.",Health Care,Medical/Nursing Services
OGEN,Oragenics Inc.,Health Care,Major Pharmaceuticals
ORMP,Oramed Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
OSUR,"OraSure Technologies, Inc.",Health Care,Medical/Dental Instruments
OGI,Organigram Holdings Inc.,Health Care,Major Pharmaceuticals
ONVO,"Organovo Holdings, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ORGS,Orgenesis Inc.,Health Care,Major Pharmaceuticals
OFIX,Orthofix Medical Inc. ,Health Care,Medical/Dental Instruments
OTIC,"Otonomy, Inc.",Health Care,Major Pharmaceuticals
OMI,"Owens & Minor, Inc.",Health Care,Medical Specialities
OXFD,Oxford Immunotec Global PLC,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
PCRX,"Pacira BioSciences, Inc.",Health Care,Major Pharmaceuticals
PTN,"Palatin Technologies, Inc.",Health Care,Major Pharmaceuticals
PRTK,"Paratek Pharmaceuticals, Inc. ",Health Care,Major Pharmaceuticals
PDCO,"Patterson Companies, Inc.",Health Care,Medical Specialities
PDLI,"PDL BioPharma, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PEN,"Penumbra, Inc.",Health Care,Medical/Dental Instruments
PRGO,Perrigo Company,Health Care,Major Pharmaceuticals
PETS,"PetMed Express, Inc.",Health Care,Medical/Nursing Services
PFNX,Pfenex Inc.,Health Care,Major Pharmaceuticals
PFE,"Pfizer, Inc.",Health Care,Major Pharmaceuticals
PAHC,Phibro Animal Health Corporation,Health Care,Major Pharmaceuticals
PHIO,Phio Pharmaceuticals Corp.,Health Care,Major Pharmaceuticals
PIRS,"Pieris Pharmaceuticals, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
PSTI,"Pluristem Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PSTV,"PLUS THERAPEUTICS, Inc.",Health Care,Medical/Dental Instruments
PLXP,PLx Pharma Inc.,Health Care,Major Pharmaceuticals
PTE,"PolarityTE, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PTLA,"Portola Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
PRAH,"PRA Health Sciences, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
DTIL,"Precision BioSciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
POAI,Predictive Oncology Inc.,Health Care,Industrial Specialties
